"TimeStamp","Id","co2","temperature","humidity","tvoc","pm1","pm25","humidityRating","virusRisk"
"2022-01-17T01:10:00Z","AS_01","487","15.2","46","59","","","GOOD","2"
"2022-01-17T01:10:00Z","AS_02","487","13.5","46","63","","","GOOD","3"
"2022-01-17T01:10:00Z","AS_03","476","14.9","42","48","","","GOOD","4"
"2022-01-17T01:10:00Z","AS_04","481","15.4","45","52","9","9","GOOD","3"
"2022-01-17T01:20:00Z","AS_01","494","15.2","46","63","","","GOOD","2"
"2022-01-17T01:20:00Z","AS_02","482","13.5","47","54","","","GOOD","3"
"2022-01-17T01:20:00Z","AS_03","491","14.9","42","61","8","9","GOOD","4"
"2022-01-17T01:20:00Z","AS_04","471","15.4","45","54","","","GOOD","3"
"2022-01-17T01:30:00Z","AS_01","496","15.2","46","59","","","GOOD","2"
"2022-01-17T01:30:00Z","AS_02","465","13.5","47","59","","","GOOD","3"
"2022-01-17T01:30:00Z","AS_03","470","14.9","42","67","","","GOOD","4"
"2022-01-17T01:30:00Z","AS_04","476","15.4","45","61","","","GOOD","3"
"2022-01-17T01:40:00Z","AS_01","483","15.2","46","63","","","GOOD","2"
"2022-01-17T01:40:00Z","AS_02","493","13.4","47","59","11","12","GOOD","3"
"2022-01-17T01:40:00Z","AS_03","470","14.9","42","54","","","GOOD","4"
"2022-01-17T01:40:00Z","AS_04","460","15.3","45","56","","","GOOD","3"
"2022-01-17T01:50:00Z","AS_01","476","15.2","46","54","","","GOOD","2"
"2022-01-17T01:50:00Z","AS_02","476","13.4","47","56","","","GOOD","3"
"2022-01-17T01:50:00Z","AS_03","478","14.7","42","61","","","GOOD","4"
"2022-01-17T01:50:00Z","AS_04","464","15.2","45","54","","","GOOD","3"
"2022-01-17T02:00:00Z","AS_01","473","15.2","46","65","8","8","GOOD","2"
"2022-01-17T02:00:00Z","AS_02","474","13.4","47","61","","","GOOD","3"
"2022-01-17T02:00:00Z","AS_03","482","14.8","42","63","","","GOOD","4"
"2022-01-17T02:00:00Z","AS_04","472","15.4","44","56","","","GOOD","3"
"2022-01-17T02:10:00Z","AS_01","486","15.1","46","56","","","GOOD","2"
"2022-01-17T02:10:00Z","AS_02","507","13.2","47","54","","","GOOD","3"
"2022-01-17T02:10:00Z","AS_03","472","14.7","42","65","","","GOOD","4"
"2022-01-17T02:10:00Z","AS_04","459","15.2","45","58","11","12","GOOD","3"
"2022-01-17T02:20:00Z","AS_01","509","15","46","56","","","GOOD","2"
"2022-01-17T02:20:00Z","AS_02","475","13.2","47","63","","","GOOD","3"
"2022-01-17T02:20:00Z","AS_03","472","14.7","42","67","9","9","GOOD","4"
"2022-01-17T02:20:00Z","AS_04","463","15.2","45","58","","","GOOD","3"
"2022-01-17T02:30:00Z","AS_01","491","15.1","46","61","","","GOOD","2"
"2022-01-17T02:30:00Z","AS_02","489","13.2","47","61","","","GOOD","3"
"2022-01-17T02:30:00Z","AS_03","483","14.7","42","72","","","GOOD","4"
"2022-01-17T02:30:00Z","AS_04","472","15.3","45","50","","","GOOD","3"
"2022-01-17T02:40:00Z","AS_01","496","15.1","46","48","","","GOOD","2"
"2022-01-17T02:40:00Z","AS_02","504","13.4","47","56","11","12","GOOD","3"
"2022-01-17T02:40:00Z","AS_03","488","14.7","42","61","","","GOOD","4"
"2022-01-17T02:40:00Z","AS_04","471","15.2","45","50","","","GOOD","3"
"2022-01-17T02:50:00Z","AS_01","472","15.1","46","58","","","GOOD","2"
"2022-01-17T02:50:00Z","AS_02","478","13.2","47","59","","","GOOD","3"
"2022-01-17T02:50:00Z","AS_03","481","14.7","42","63","","","GOOD","4"
"2022-01-17T02:50:00Z","AS_04","473","15.2","45","52","","","GOOD","3"
"2022-01-17T03:00:00Z","AS_01","490","15.1","46","54","8","8","GOOD","3"
"2022-01-17T03:00:00Z","AS_02","484","13.3","47","48","","","GOOD","3"
"2022-01-17T03:00:00Z","AS_03","484","14.5","42","63","","","GOOD","4"
"2022-01-17T03:00:00Z","AS_04","465","15.1","45","56","","","GOOD","3"
"2022-01-17T03:10:00Z","AS_01","478","15","46","56","","","GOOD","3"
"2022-01-17T03:10:00Z","AS_02","493","13.2","47","46","","","GOOD","3"
"2022-01-17T03:10:00Z","AS_03","473","14.7","43","58","","","GOOD","4"
"2022-01-17T03:10:00Z","AS_04","474","15.1","44","50","11","12","GOOD","3"
"2022-01-17T03:20:00Z","AS_01","483","15.1","46","52","","","GOOD","3"
"2022-01-17T03:20:00Z","AS_02","490","13.1","47","52","","","GOOD","3"
"2022-01-17T03:20:00Z","AS_03","476","14.4","43","69","6","7","GOOD","4"
"2022-01-17T03:20:00Z","AS_04","473","15.2","45","59","","","GOOD","3"
"2022-01-17T03:30:00Z","AS_01","484","15.1","46","50","","","GOOD","3"
"2022-01-17T03:30:00Z","AS_02","471","13.1","47","56","","","GOOD","3"
"2022-01-17T03:30:00Z","AS_03","475","14.7","43","65","","","GOOD","4"
"2022-01-17T03:30:00Z","AS_04","480","15.2","44","50","","","GOOD","3"
"2022-01-17T03:40:00Z","AS_01","486","15.1","46","54","","","GOOD","3"
"2022-01-17T03:40:00Z","AS_02","510","13.1","47","46","9","9","GOOD","3"
"2022-01-17T03:40:00Z","AS_03","496","14.4","43","58","","","GOOD","4"
"2022-01-17T03:40:00Z","AS_04","476","15.2","44","50","","","GOOD","3"
"2022-01-17T03:50:00Z","AS_01","485","15","46","52","","","GOOD","3"
"2022-01-17T03:50:00Z","AS_02","485","13.1","47","59","","","GOOD","3"
"2022-01-17T03:50:00Z","AS_03","478","14.5","43","59","","","GOOD","4"
"2022-01-17T03:50:00Z","AS_04","464","15.1","44","56","","","GOOD","3"
"2022-01-17T04:00:00Z","AS_01","497","15","46","52","14","14","GOOD","3"
"2022-01-17T04:00:00Z","AS_02","479","13.1","47","59","","","GOOD","3"
"2022-01-17T04:00:00Z","AS_03","490","14.4","43","50","","","GOOD","4"
"2022-01-17T04:00:00Z","AS_04","468","15.1","44","56","","","GOOD","3"
"2022-01-17T04:10:00Z","AS_01","474","15","45","58","","","GOOD","3"
"2022-01-17T04:10:00Z","AS_02","476","13.1","47","56","","","GOOD","3"
"2022-01-17T04:10:00Z","AS_03","466","14.5","43","63","","","GOOD","4"
"2022-01-17T04:10:00Z","AS_04","470","15","44","54","7","11","GOOD","3"
"2022-01-17T04:20:00Z","AS_01","494","15","45","46","","","GOOD","3"
"2022-01-17T04:20:00Z","AS_02","473","13.1","47","48","","","GOOD","3"
"2022-01-17T04:20:00Z","AS_03","481","14.4","43","50","7","7","GOOD","4"
"2022-01-17T04:20:00Z","AS_04","481","15.1","44","50","","","GOOD","3"
"2022-01-17T04:30:00Z","AS_01","484","15.1","45","48","","","GOOD","3"
"2022-01-17T04:30:00Z","AS_02","494","12.9","48","59","","","GOOD","3"
"2022-01-17T04:30:00Z","AS_03","485","14.4","43","56","","","GOOD","4"
"2022-01-17T04:30:00Z","AS_04","478","15.1","44","58","","","GOOD","3"
"2022-01-17T04:40:00Z","AS_01","492","14.9","45","52","","","GOOD","3"
"2022-01-17T04:40:00Z","AS_02","481","12.9","48","52","11","11","GOOD","3"
"2022-01-17T04:40:00Z","AS_03","470","14.4","43","52","","","GOOD","4"
"2022-01-17T04:40:00Z","AS_04","481","15","44","48","","","GOOD","3"
"2022-01-17T04:50:00Z","AS_01","495","14.9","45","46","","","GOOD","3"
"2022-01-17T04:50:00Z","AS_02","470","13.1","48","48","","","GOOD","3"
"2022-01-17T04:50:00Z","AS_03","483","14.4","43","46","","","GOOD","4"
"2022-01-17T04:50:00Z","AS_04","471","15","44","48","","","GOOD","3"
"2022-01-17T05:00:00Z","AS_01","496","14.9","45","58","8","9","GOOD","3"
"2022-01-17T05:00:00Z","AS_02","481","12.9","48","50","","","GOOD","3"
"2022-01-17T05:00:00Z","AS_03","475","14.2","43","63","","","GOOD","4"
"2022-01-17T05:00:00Z","AS_04","468","15","44","48","","","GOOD","3"
"2022-01-17T05:10:00Z","AS_01","480","15","45","56","","","GOOD","3"
"2022-01-17T05:10:00Z","AS_02","485","12.9","48","50","","","GOOD","3"
"2022-01-17T05:10:00Z","AS_03","487","14.3","43","50","","","GOOD","4"
"2022-01-17T05:10:00Z","AS_04","478","15","44","46","11","11","GOOD","3"
"2022-01-17T05:20:00Z","AS_01","498","14.9","45","58","","","GOOD","3"
"2022-01-17T05:20:00Z","AS_02","495","12.9","48","46","","","GOOD","3"
"2022-01-17T05:20:00Z","AS_03","484","14.2","43","59","7","8","GOOD","4"
"2022-01-17T05:20:00Z","AS_04","473","15","44","46","","","GOOD","3"
"2022-01-17T05:30:00Z","AS_01","495","15","45","59","","","GOOD","3"
"2022-01-17T05:30:00Z","AS_02","491","12.9","48","50","","","GOOD","3"
"2022-01-17T05:30:00Z","AS_03","480","14.2","43","56","","","GOOD","4"
"2022-01-17T05:30:00Z","AS_04","478","15","44","56","","","GOOD","3"
"2022-01-17T05:40:00Z","AS_01","482","14.8","45","56","","","GOOD","3"
"2022-01-17T05:40:00Z","AS_02","497","12.9","48","46","9","9","GOOD","3"
"2022-01-17T05:40:00Z","AS_03","486","14.2","43","52","","","GOOD","4"
"2022-01-17T05:40:00Z","AS_04","495","15","44","59","","","GOOD","3"
"2022-01-17T05:50:00Z","AS_01","494","15","45","56","","","GOOD","3"
"2022-01-17T05:50:00Z","AS_02","493","12.9","48","59","","","GOOD","3"
"2022-01-17T05:50:00Z","AS_03","471","14.3","43","61","","","GOOD","4"
"2022-01-17T05:50:00Z","AS_04","475","14.8","44","50","","","GOOD","3"
"2022-01-17T06:00:00Z","AS_01","482","15","45","54","8","8","GOOD","3"
"2022-01-17T06:00:00Z","AS_02","484","12.9","48","52","","","GOOD","3"
"2022-01-17T06:00:00Z","AS_03","480","14.2","43","65","","","GOOD","4"
"2022-01-17T06:00:00Z","AS_04","474","15","44","58","","","GOOD","3"
"2022-01-17T06:10:00Z","AS_01","499","14.9","45","56","","","GOOD","3"
"2022-01-17T06:10:00Z","AS_02","477","12.9","48","46","","","GOOD","3"
"2022-01-17T06:10:00Z","AS_03","482","14.1","43","59","","","GOOD","4"
"2022-01-17T06:10:00Z","AS_04","481","14.9","44","50","12","12","GOOD","3"
"2022-01-17T06:20:00Z","AS_01","499","14.9","45","63","","","GOOD","3"
"2022-01-17T06:20:00Z","AS_02","475","12.8","48","63","","","GOOD","3"
"2022-01-17T06:20:00Z","AS_03","498","14.2","43","58","9","7","GOOD","4"
"2022-01-17T06:20:00Z","AS_04","473","15","44","63","","","GOOD","3"
"2022-01-17T06:30:00Z","AS_01","484","14.9","45","46","","","GOOD","3"
"2022-01-17T06:30:00Z","AS_02","496","12.7","48","67","","","GOOD","3"
"2022-01-17T06:30:00Z","AS_03","484","14.2","43","56","","","GOOD","4"
"2022-01-17T06:30:00Z","AS_04","465","14.9","44","54","","","GOOD","3"
"2022-01-17T06:40:00Z","AS_01","488","14.9","45","50","","","GOOD","3"
"2022-01-17T06:40:00Z","AS_02","496","12.7","48","65","8","8","GOOD","3"
"2022-01-17T06:40:00Z","AS_03","481","14.2","43","46","","","GOOD","4"
"2022-01-17T06:40:00Z","AS_04","483","14.7","44","50","","","GOOD","3"
"2022-01-17T06:50:00Z","AS_01","492","14.8","45","52","","","GOOD","3"
"2022-01-17T06:50:00Z","AS_02","494","12.8","48","56","","","GOOD","3"
"2022-01-17T06:50:00Z","AS_03","478","14.2","43","48","","","GOOD","4"
"2022-01-17T06:50:00Z","AS_04","479","14.7","44","50","","","GOOD","3"
"2022-01-17T07:00:00Z","AS_01","492","14.8","45","46","9","12","GOOD","3"
"2022-01-17T07:00:00Z","AS_02","479","12.7","48","56","","","GOOD","3"
"2022-01-17T07:00:00Z","AS_03","492","14.1","43","48","","","GOOD","4"
"2022-01-17T07:00:00Z","AS_04","466","14.8","44","52","","","GOOD","3"
"2022-01-17T07:10:00Z","AS_01","486","14.8","45","50","","","GOOD","3"
"2022-01-17T07:10:00Z","AS_02","483","12.7","48","50","","","GOOD","3"
"2022-01-17T07:10:00Z","AS_03","476","14.1","43","50","","","GOOD","4"
"2022-01-17T07:10:00Z","AS_04","485","14.7","44","46","13","14","GOOD","3"
"2022-01-17T07:20:00Z","AS_01","501","14.8","45","52","","","GOOD","3"
"2022-01-17T07:20:00Z","AS_02","495","12.6","48","58","","","GOOD","3"
"2022-01-17T07:20:00Z","AS_03","502","14","43","52","8","8","GOOD","4"
"2022-01-17T07:20:00Z","AS_04","459","14.8","44","56","","","GOOD","3"
"2022-01-17T07:30:00Z","AS_01","485","14.8","45","54","","","GOOD","3"
"2022-01-17T07:30:00Z","AS_02","486","12.6","48","61","","","GOOD","3"
"2022-01-17T07:30:00Z","AS_03","485","14.1","43","61","","","GOOD","4"
"2022-01-17T07:30:00Z","AS_04","471","14.8","44","54","","","GOOD","3"
"2022-01-17T07:40:00Z","AS_01","490","14.8","45","56","","","GOOD","3"
"2022-01-17T07:40:00Z","AS_02","486","12.6","48","54","9","11","GOOD","3"
"2022-01-17T07:40:00Z","AS_03","476","13.9","43","63","","","GOOD","4"
"2022-01-17T07:40:00Z","AS_04","473","14.7","44","58","","","GOOD","3"
"2022-01-17T07:50:00Z","AS_01","497","14.7","45","52","","","GOOD","3"
"2022-01-17T07:50:00Z","AS_02","481","12.6","48","61","","","GOOD","3"
"2022-01-17T07:50:00Z","AS_03","483","14","43","46","","","GOOD","4"
"2022-01-17T07:50:00Z","AS_04","471","14.7","44","48","","","GOOD","3"
"2022-01-17T08:00:00Z","AS_01","488","14.9","45","54","9","9","GOOD","3"
"2022-01-17T08:00:00Z","AS_02","485","12.6","48","59","","","GOOD","3"
"2022-01-17T08:00:00Z","AS_03","497","13.9","43","69","","","GOOD","4"
"2022-01-17T08:00:00Z","AS_04","474","14.7","44","50","","","GOOD","3"
"2022-01-17T08:10:00Z","AS_01","502","14.8","45","59","","","GOOD","3"
"2022-01-17T08:10:00Z","AS_02","484","12.5","48","63","","","GOOD","3"
"2022-01-17T08:10:00Z","AS_03","477","13.9","43","59","","","GOOD","4"
"2022-01-17T08:10:00Z","AS_04","471","14.7","44","52","8","9","GOOD","3"
"2022-01-17T08:20:00Z","AS_01","489","14.8","45","56","13","13","GOOD","3"
"2022-01-17T08:20:00Z","AS_02","487","12.5","48","61","9","9","GOOD","3"
"2022-01-17T08:20:00Z","AS_03","494","13.9","43","61","7","7","GOOD","4"
"2022-01-17T08:20:00Z","AS_04","484","14.7","44","50","9","9","GOOD","3"
"2022-01-17T08:30:00Z","AS_01","485","14.8","45","58","14","14","GOOD","3"
"2022-01-17T08:30:00Z","AS_02","496","12.6","48","61","6","6","GOOD","3"
"2022-01-17T08:30:00Z","AS_03","487","13.8","43","63","9","9","GOOD","4"
"2022-01-17T08:30:00Z","AS_04","480","14.7","44","54","11","11","GOOD","3"
"2022-01-17T08:40:00Z","AS_01","492","14.8","45","58","8","8","GOOD","3"
"2022-01-17T08:40:00Z","AS_02","498","12.5","48","59","6","6","GOOD","3"
"2022-01-17T08:40:00Z","AS_03","484","13.9","43","56","6","6","GOOD","4"
"2022-01-17T08:40:00Z","AS_04","475","14.7","44","58","10","11","GOOD","3"
"2022-01-17T08:50:00Z","AS_01","485","14.8","45","50","10","11","GOOD","3"
"2022-01-17T08:50:00Z","AS_02","484","12.5","48","50","8","8","GOOD","3"
"2022-01-17T08:50:00Z","AS_03","471","13.9","43","58","10","11","GOOD","4"
"2022-01-17T08:50:00Z","AS_04","472","14.7","44","58","10","10","GOOD","3"
"2022-01-17T09:00:00Z","AS_01","488","14.8","45","54","6","7","GOOD","3"
"2022-01-17T09:00:00Z","AS_02","487","12.5","48","61","10","11","GOOD","3"
"2022-01-17T09:00:00Z","AS_03","499","13.9","43","59","8","8","GOOD","4"
"2022-01-17T09:00:00Z","AS_04","480","14.7","44","61","9","9","GOOD","3"
"2022-01-17T09:10:00Z","AS_01","483","14.8","45","59","8","9","GOOD","3"
"2022-01-17T09:10:00Z","AS_02","497","12.4","48","59","10","10","GOOD","3"
"2022-01-17T09:10:00Z","AS_03","480","13.8","43","61","5","6","GOOD","4"
"2022-01-17T09:10:00Z","AS_04","488","14.7","44","58","11","11","GOOD","3"
"2022-01-17T09:20:00Z","AS_01","493","14.8","45","63","10","11","GOOD","3"
"2022-01-17T09:20:00Z","AS_02","497","12.5","48","58","6","6","GOOD","3"
"2022-01-17T09:20:00Z","AS_03","494","13.9","44","61","9","9","GOOD","4"
"2022-01-17T09:20:00Z","AS_04","466","14.7","44","59","11","11","GOOD","3"
"2022-01-17T09:30:00Z","AS_01","504","14.8","45","65","11","11","GOOD","3"
"2022-01-17T09:30:00Z","AS_02","500","12.5","48","63","7","7","GOOD","3"
"2022-01-17T09:30:00Z","AS_03","489","13.9","43","58","8","9","GOOD","4"
"2022-01-17T09:30:00Z","AS_04","488","14.8","44","56","8","8","GOOD","3"
"2022-01-17T09:40:00Z","AS_01","505","14.8","45","59","9","9","GOOD","3"
"2022-01-17T09:40:00Z","AS_02","493","12.7","48","63","8","9","GOOD","3"
"2022-01-17T09:40:00Z","AS_03","512","13.9","44","65","9","9","GOOD","4"
"2022-01-17T09:40:00Z","AS_04","481","14.7","44","61","15","15","GOOD","3"
"2022-01-17T09:50:00Z","AS_01","510","14.8","45","71","8","8","GOOD","3"
"2022-01-17T09:50:00Z","AS_02","492","12.6","48","75","8","9","GOOD","3"
"2022-01-17T09:50:00Z","AS_03","556","14.2","44","71","7","7","GOOD","4"
"2022-01-17T09:50:00Z","AS_04","480","14.7","44","65","11","12","GOOD","3"
"2022-01-17T10:00:00Z","AS_01","523","14.9","45","67","10","10","GOOD","3"
"2022-01-17T10:00:00Z","AS_02","514","12.9","48","80","8","8","GOOD","4"
"2022-01-17T10:00:00Z","AS_03","623","14.2","44","76","8","8","GOOD","5"
"2022-01-17T10:00:00Z","AS_04","484","14.7","44","65","14","14","GOOD","3"
"2022-01-17T10:10:00Z","AS_01","501","14.8","45","71","9","9","GOOD","3"
"2022-01-17T10:10:00Z","AS_02","507","13","48","86","6","6","GOOD","4"
"2022-01-17T10:10:00Z","AS_03","632","14.5","44","99","7","7","GOOD","5"
"2022-01-17T10:10:00Z","AS_04","517","14.7","44","69","9","9","GOOD","3"
"2022-01-17T10:20:00Z","AS_01","490","14.8","45","75","10","11","GOOD","3"
"2022-01-17T10:20:00Z","AS_02","509","13.2","48","95","10","10","GOOD","4"
"2022-01-17T10:20:00Z","AS_03","652","14.7","44","127","9","10","GOOD","5"
"2022-01-17T10:20:00Z","AS_04","524","14.7","44","76","9","9","GOOD","3"
"2022-01-17T10:30:00Z","AS_01","496","14.8","45","86","10","10","GOOD","3"
"2022-01-17T10:30:00Z","AS_02","511","13.6","48","105","8","8","GOOD","4"
"2022-01-17T10:30:00Z","AS_03","636","14.9","43","146","8","8","GOOD","5"
"2022-01-17T10:30:00Z","AS_04","548","14.7","45","75","12","12","GOOD","3"
"2022-01-17T10:40:00Z","AS_01","515","14.9","45","89","9","12","GOOD","3"
"2022-01-17T10:40:00Z","AS_02","525","13.9","47","123","11","11","GOOD","3"
"2022-01-17T10:40:00Z","AS_03","657","15.1","43","157","8","9","GOOD","5"
"2022-01-17T10:40:00Z","AS_04","553","14.7","45","80","9","9","GOOD","3"
"2022-01-17T10:50:00Z","AS_01","506","14.8","45","86","12","12","GOOD","3"
"2022-01-17T10:50:00Z","AS_02","546","14.3","47","140","10","10","GOOD","3"
"2022-01-17T10:50:00Z","AS_03","662","15.5","43","201","9","9","GOOD","5"
"2022-01-17T10:50:00Z","AS_04","558","14.7","45","99","6","7","GOOD","3"
"2022-01-17T11:00:00Z","AS_01","505","14.8","45","99","9","10","GOOD","3"
"2022-01-17T11:00:00Z","AS_02","557","14.7","46","161","9","9","GOOD","4"
"2022-01-17T11:00:00Z","AS_03","620","15.6","42","225","9","10","GOOD","5"
"2022-01-17T11:00:00Z","AS_04","561","14.9","45","97","12","12","GOOD","4"
"2022-01-17T11:10:00Z","AS_01","475","14.9","45","89","8","9","GOOD","3"
"2022-01-17T11:10:00Z","AS_02","550","15.1","46","176","7","7","GOOD","4"
"2022-01-17T11:10:00Z","AS_03","610","16","41","236","10","11","GOOD","5"
"2022-01-17T11:10:00Z","AS_04","566","14.9","45","116","8","8","GOOD","4"
"2022-01-17T11:20:00Z","AS_01","475","14.9","45","93","8","8","GOOD","3"
"2022-01-17T11:20:00Z","AS_02","571","15.5","45","225","7","7","GOOD","4"
"2022-01-17T11:20:00Z","AS_03","650","16.3","41","242","10","10","GOOD","5"
"2022-01-17T11:20:00Z","AS_04","597","15.1","45","123","10","11","GOOD","4"
"2022-01-17T11:30:00Z","AS_01","511","14.9","45","110","8","8","GOOD","3"
"2022-01-17T11:30:00Z","AS_02","578","16","45","236","8","8","GOOD","4"
"2022-01-17T11:30:00Z","AS_03","781","16.8","42","290","6","6","GOOD","5"
"2022-01-17T11:30:00Z","AS_04","612","15.1","45","127","10","11","GOOD","4"
"2022-01-17T11:40:00Z","AS_01","480","14.9","45","112","8","8","GOOD","3"
"2022-01-17T11:40:00Z","AS_02","589","16.4","44","259","8","8","GOOD","4"
"2022-01-17T11:40:00Z","AS_03","828","17.1","42","328","6","6","GOOD","5"
"2022-01-17T11:40:00Z","AS_04","597","15.1","45","131","9","10","GOOD","4"
"2022-01-17T11:50:00Z","AS_01","490","15","45","125","7","7","GOOD","3"
"2022-01-17T11:50:00Z","AS_02","586","16.6","44","339","7","7","GOOD","4"
"2022-01-17T11:50:00Z","AS_03","899","17.7","41","332","8","8","GOOD","6"
"2022-01-17T11:50:00Z","AS_04","612","15.3","45","138","8","9","GOOD","4"
"2022-01-17T12:00:00Z","AS_01","506","15","45","122","9","9","GOOD","3"
"2022-01-17T12:00:00Z","AS_02","602","17.2","43","367","7","7","GOOD","4"
"2022-01-17T12:00:00Z","AS_03","886","18.2","41","376","6","7","GOOD","7"
"2022-01-17T12:00:00Z","AS_04","621","15.3","46","144","10","11","GOOD","4"
"2022-01-17T12:10:00Z","AS_01","497","15","45","129","7","8","GOOD","3"
"2022-01-17T12:10:00Z","AS_02","605","17.8","43","394","9","9","GOOD","4"
"2022-01-17T12:10:00Z","AS_03","919","18.4","40","425","7","7","GOOD","7"
"2022-01-17T12:10:00Z","AS_04","633","15.4","45","146","9","9","GOOD","4"
"2022-01-17T12:20:00Z","AS_01","503","15.3","46","127","10","10","GOOD","3"
"2022-01-17T12:20:00Z","AS_02","608","18.2","42","438","5","5","GOOD","4"
"2022-01-17T12:20:00Z","AS_03","934","18.8","40","459","9","9","GOOD","7"
"2022-01-17T12:20:00Z","AS_04","649","15.5","46","155","7","7","GOOD","4"
"2022-01-17T12:30:00Z","AS_01","496","15.2","46","129","9","10","GOOD","3"
"2022-01-17T12:30:00Z","AS_02","637","18.6","41","448","7","7","GOOD","4"
"2022-01-17T12:30:00Z","AS_03","971","19.1","39","483","9","10","GOOD","7"
"2022-01-17T12:30:00Z","AS_04","624","15.5","46","161","9","9","GOOD","4"
"2022-01-17T12:40:00Z","AS_01","509","15.2","46","127","7","7","GOOD","3"
"2022-01-17T12:40:00Z","AS_02","644","19","41","500","9","10","GOOD","4"
"2022-01-17T12:40:00Z","AS_03","987","19.6","39","526","6","6","GOOD","7"
"2022-01-17T12:40:00Z","AS_04","628","15.6","46","169","10","10","GOOD","4"
"2022-01-17T12:50:00Z","AS_01","497","15.2","46","133","8","8","GOOD","3"
"2022-01-17T12:50:00Z","AS_02","625","19.5","40","526","10","10","GOOD","4"
"2022-01-17T12:50:00Z","AS_03","962","19.9","38","561","9","9","GOOD","7"
"2022-01-17T12:50:00Z","AS_04","642","15.7","46","174","9","9","GOOD","4"
"2022-01-17T13:00:00Z","AS_01","477","15.2","46","131","9","9","GOOD","3"
"2022-01-17T13:00:00Z","AS_02","636","19.8","40","565","12","12","GOOD","5"
"2022-01-17T13:00:00Z","AS_03","945","20.3","37","597","7","7","GOOD","7"
"2022-01-17T13:00:00Z","AS_04","651","15.7","46","181","10","10","GOOD","4"
"2022-01-17T13:10:00Z","AS_01","519","15.2","46","133","6","6","GOOD","3"
"2022-01-17T13:10:00Z","AS_02","653","20.1","39","552","8","9","GOOD","5"
"2022-01-17T13:10:00Z","AS_03","910","20.3","37","615","6","6","GOOD","6"
"2022-01-17T13:10:00Z","AS_04","684","15.7","46","187","8","8","GOOD","5"
"2022-01-17T13:20:00Z","AS_01","498","15.2","46","129","8","8","GOOD","3"
"2022-01-17T13:20:00Z","AS_02","639","20.6","39","597","9","9","GOOD","5"
"2022-01-17T13:20:00Z","AS_03","783","20.4","36","627","9","9","GOOD","6"
"2022-01-17T13:20:00Z","AS_04","704","15.9","47","212","8","8","GOOD","5"
"2022-01-17T13:30:00Z","AS_01","483","15.3","46","140","6","7","GOOD","3"
"2022-01-17T13:30:00Z","AS_02","664","20.8","38","605","5","5","GOOD","5"
"2022-01-17T13:30:00Z","AS_03","782","20.5","35","615","10","10","GOOD","6"
"2022-01-17T13:30:00Z","AS_04","738","16.2","47","242","10","10","GOOD","5"
"2022-01-17T13:40:00Z","AS_01","487","15.2","46","129","8","8","GOOD","3"
"2022-01-17T13:40:00Z","AS_02","659","21.2","38","623","6","7","GOOD","5"
"2022-01-17T13:40:00Z","AS_03","790","20.5","35","587","8","8","GOOD","6"
"2022-01-17T13:40:00Z","AS_04","740","16.3","47","250","9","9","GOOD","5"
"2022-01-17T13:50:00Z","AS_01","493","15.3","46","131","8","9","GOOD","3"
"2022-01-17T13:50:00Z","AS_02","681","21.5","37","627","8","8","GOOD","5"
"2022-01-17T13:50:00Z","AS_03","797","20.7","35","592","6","6","GOOD","6"
"2022-01-17T13:50:00Z","AS_04","753","16.5","46","250","10","10","GOOD","5"
"2022-01-17T14:00:00Z","AS_01","505","15.2","46","127","5","5","GOOD","3"
"2022-01-17T14:00:00Z","AS_02","661","21.9","37","659","5","6","GOOD","5"
"2022-01-17T14:00:00Z","AS_03","831","20.9","35","601","7","8","GOOD","6"
"2022-01-17T14:00:00Z","AS_04","752","16.6","46","267","9","9","GOOD","5"
"2022-01-17T14:10:00Z","AS_01","496","15.2","46","125","6","6","GOOD","3"
"2022-01-17T14:10:00Z","AS_02","672","22.1","37","676","7","8","GOOD","5"
"2022-01-17T14:10:00Z","AS_03","824","20.8","35","609","7","7","GOOD","5"
"2022-01-17T14:10:00Z","AS_04","758","16.7","46","287","8","9","GOOD","5"
"2022-01-17T14:20:00Z","AS_03","837","20.9","35","","","","GOOD","5"
"2022-01-17T14:20:00Z","AS_04","784","16.8","46","290","8","9","GOOD","5"
"2022-01-17T14:30:00Z","AS_03","851","21.1","35","587","7","7","GOOD","5"
"2022-01-17T14:30:00Z","AS_04","767","16.9","46","","","","GOOD","5"
"2022-01-17T14:40:00Z","AS_03","832","21.1","35","619","","","GOOD","5"
"2022-01-17T14:40:00Z","AS_04","792","17.1","46","","","","GOOD","5"
"2022-01-17T14:50:00Z","AS_01","495","15","46","","","","GOOD","3"
"2022-01-17T14:50:00Z","AS_02","893","22.6","35","","","","GOOD","5"
"2022-01-17T14:50:00Z","AS_03","856","21.3","35","","","","GOOD","5"
"2022-01-17T14:50:00Z","AS_04","804","17.1","46","","","","GOOD","5"
"2022-01-17T15:00:00Z","AS_03","864","21.2","35","632","","","GOOD","6"
"2022-01-17T15:00:00Z","AS_04","805","17.1","46","325","9","9","GOOD","5"
"2022-01-17T15:10:00Z","AS_03","875","21.1","35","654","7","11","GOOD","6"
"2022-01-17T15:10:00Z","AS_04","804","17.3","46","353","10","11","GOOD","5"
"2022-01-17T15:20:00Z","AS_03","873","21.2","35","","","","GOOD","6"
"2022-01-17T15:20:00Z","AS_04","810","17.3","46","349","7","7","GOOD","5"
"2022-01-17T15:30:00Z","AS_03","920","21","35","676","","","GOOD","6"
